benchmark,method,seed,seconds,preparation_seconds,evaluation_seconds,iterations,mean_cost,success_rate,violation_rate,blocks,core_blocks,truncated_blocks,frontier_transitions,absorption_samples,status,model_calls,partition_seconds,absorption_seconds,frontier_solve_seconds,frontier_mode,frontier_backend,exact_action_projection,exact_projection_available,exact_projection_mean_width,exact_projection_feasible_rate,exact_projection_activation_rate,exact_projection_clipping_rate,action_regime,control_route,execution_device,scale_size,grid_state_count,block_compression_ratio,scalability_family,transition_regime,noise_scale,noise_model,action_sample_count,action_perturbation_count,action_perturbation_rate,mean_abs_action_deviation,mean_intended_action,mean_executed_action,frontier_hit_entropy,transition_expectation,scenario_count,evaluation_protocol,topology_noise_projection,topology_noise_interval_probability,topology_noise_support_points,support_aware_control,planning_horizon,training_seconds,scala_process_seconds,training_episodes,evaluation_episodes,alpha,gamma,epsilon0,epsilon_decay_factor,min_exploration,reward_mode,success_bonus,potential_scale,partition_variant,training_initialization,training_model_calls,evaluation_model_calls,learned_policy_entries,defaulted_blocks,defaulted_block_ids,source_artifact,partition_source,environment_parity,evaluation_owner,recorded_model_calls,preparation_model_calls,online_model_calls,absorption_model_calls,other_preparation_model_calls,call_count_source,control_and_runtime_source
stochastic_continuous_braking_car,TileQ,6,0.05081719998270273,0.04845759994350374,0.0023584000300616026,400,16.776099793555453,0.9,0.1,,,,,,ok,431,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,15,0.75,0.2343975835446772,-7.125,-7.017838539805138,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,431,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,6,0.08572140010073781,0.0,0.08569859992712736,0,20.760621818334815,0.85,0.15,,,,,,ok,1475,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,16,0.7619047619047619,0.24318341488696144,-6.595238095238095,-6.513127182754066,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1475,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,7,42.6916390999686,42.370870399987325,0.3207682999782264,2,14.213173324600044,0.9,0.1,26,22,4,286,32,ok,9804,15.81775109982118,26.548019299982116,0.0019429000094532967,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,26,22,0.8461538461538461,0.34540526366744445,-3.9179375,-3.9977822487807697,0.2829722450372559,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5603,5603,4201,5603,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,7,0.24325380008667707,0.2406556000933051,0.0025973001029342413,5,15.699467856216302,0.9,0.1,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,15,0.6521739130434783,0.29657028699689286,-5.869695652173912,-5.818183873940227,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,7,0.055605199886485934,0.052713500102981925,0.0028910001274198294,400,21.058489845996668,0.85,0.15,,,,,,ok,436,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,14,0.7,0.34730716125365174,-7.12505,-7.087322725091735,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,436,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,7,0.10441660019569099,0.0,0.10439540003426373,0,14.51906095723121,0.9,0.1,,,,,,ok,1594,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,16,0.7619047619047619,0.37908475448388834,-5.2404761904761905,-5.252861481948731,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1594,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,8,42.12742460006848,41.74759829998948,0.3798259000759572,2,13.668892799505514,0.9,0.1,26,22,4,289,32,ok,10523,16.04460610006936,25.697008300106972,0.002879499923437834,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,28,26,0.9285714285714286,0.3011221647130267,-3.205950892857143,-3.317837461999825,0.30169416286761047,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5583,5583,4940,5583,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,8,0.2666287000756711,0.26385460002347827,0.0027729999274015427,5,19.450082265809588,0.85,0.15,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,25,20,0.8,0.25950668956030654,-4.4002,-4.520191179736487,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,8,0.05899890000000596,0.0557115999981761,0.0032864001113921404,400,25.780188637954495,0.8,0.2,,,,,,ok,437,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,13,0.6190476190476191,0.17232962317047856,-6.5,-6.518111274810412,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,437,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,8,0.09184279991313815,0.0,0.09181390004232526,0,13.530892895314414,0.9,0.1,,,,,,ok,1585,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,19,0.95,0.3139018083867252,-4.375,-4.526972542608656,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1585,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,9,42.77107689995319,42.42575089982711,0.34532550000585616,2,23.309013815209042,0.8,0.2,26,23,3,317,32,ok,10137,16.534241799963638,25.88534720009193,0.0021470999345183372,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,29,26,0.896551724137931,0.19175949214643828,-3.6915301724137928,-3.619280519347464,0.30268461068803837,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5852,5852,4285,5852,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,9,0.29089479986578226,0.2882336999755353,0.0026597001124173403,5,25.140311601405468,0.8,0.2,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,16,0.6956521739130435,0.1914297300056865,-6.3044782608695655,-6.168916990652391,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,9,0.05370500008575618,0.05134560004808009,0.0023587001487612724,400,30.98170363898951,0.75,0.25,,,,,,ok,438,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,17,0.85,0.22159678311688297,-6.250025,-6.092444272122748,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,9,0.12821629992686212,0.0,0.1281950999982655,0,23.99496370149273,0.8,0.2,,,,,,ok,2062,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,26,22,0.8461538461538461,0.20487262963925876,-4.675846153846154,-4.57031279949039,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,2062,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,0,6.896646999986842,2.608221999835223,4.288424599915743,2,56.75123085507492,1.0,0.0,5,5,0,47,32,ok,59307,0.1381598999723792,2.4686961001716554,0.000606300076469779,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1067,696,0.6522961574507966,0.09768814271038921,0.0951265229615745,0.0967160884905679,0.6832996590529238,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5282,5282,54025,5282,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,0,0.38115369994193316,0.21022080001421273,0.1709318000357598,815,71.90865119954246,0.1,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2309,1188,0.5145084452143786,0.07722232353736293,0.17929839757470767,0.1753159970885242,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,0,4.377384199993685,4.19818520010449,0.17919809999875724,400,420.1025722352475,0.0,0.0,,,,,,ok,42989,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2400,2138,0.8908333333333334,0.13759523174457272,0.5875,0.5734910908533,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,42989,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,0,12.977283600019291,0.0,12.977248299866915,0,57.110387181825594,1.0,0.0,,,,,,ok,234365,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,992,667,0.6723790322580645,0.09897674028951693,0.11290322580645161,0.11476944549042223,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,234365,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,1,5.363194500096142,1.8486408002208918,3.5145533999893814,2,37.45294071148824,1.0,0.0,5,5,0,44,32,ok,54712,0.09249339997768402,1.7548536998219788,0.0006222999654710293,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,932,631,0.677038626609442,0.10485578500887725,0.13251072961373392,0.12279331418861149,0.6416648313918729,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,4638,4638,50074,4638,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,1,0.30522420001216233,0.190447699977085,0.11477550002746284,815,47.96238081578617,0.45,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1725,876,0.5078260869565218,0.08267452564617446,0.15768115942028985,0.15427033472993368,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,1,3.9311454999260604,3.8000667998567224,0.13107809983193874,400,97.23078993220057,0.35,0.0,,,,,,ok,42916,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1836,954,0.5196078431372549,0.08266679811289554,0.8099128540305011,0.7743141900351972,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,42916,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,1,11.114278099965304,0.0,11.114257300039753,0,37.03639105507666,1.0,0.0,,,,,,ok,216407,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,915,658,0.7191256830601093,0.11314644803626615,0.13114754098360656,0.12288826339184873,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,216407,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,2,7.211097500054166,2.6128669001627713,4.598230199888349,1,46.58707396161293,1.0,0.0,5,5,0,43,32,ok,58749,0.09602509997785091,2.515449499944225,0.0007156999781727791,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1064,737,0.6926691729323309,0.10826356744522994,-0.03759398496240601,-0.038389033375094125,0.6423294752297943,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5034,5034,53715,5034,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,2,0.45816759997978806,0.2658231998793781,0.19234349997714162,815,72.54912940120425,0.3,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1993,1088,0.5459106874059207,0.08691663536766524,-0.14199698946312092,-0.14033209778996353,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,2,4.954881299985573,4.783216099953279,0.17166449991054833,400,225.37654841011272,0.15,0.0,,,,,,ok,43804,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2254,1709,0.7582076308784383,0.12357857470946909,1.2542147293700088,1.2132921654238542,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,43804,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,2,12.789842800004408,0.0,12.789804300060496,0,46.84228083585834,1.0,0.0,,,,,,ok,234494,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,990,713,0.7202020202020202,0.11081369459903745,-0.02727272727272727,-0.02777698318913074,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,234494,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,3,5.996162099996582,1.9715694000478834,4.024592400062829,2,48.25022099869689,1.0,0.0,5,5,0,46,32,ok,61990,0.09109309990890324,1.8791932999156415,0.0006218999624252319,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1064,733,0.6889097744360902,0.11061148034837032,0.24671052631578946,0.23673045272659624,0.7025929688663328,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5155,5155,56835,5155,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,3,0.3369972000364214,0.1892890001181513,0.14770699990913272,815,65.3502221353569,0.25,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2110,1103,0.5227488151658768,0.08465947825835712,0.17962085308056872,0.17090094213466397,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,3,4.079389800084755,3.954520200146362,0.12486879993230104,400,83.91031331335437,0.7,0.0,,,,,,ok,44719,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1832,1550,0.8460698689956332,0.1365396299363215,0.25382096069869,0.25820433799309045,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,44719,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,3,14.009270699927583,0.0,14.009248499991372,0,48.490857583508685,1.0,0.0,,,,,,ok,231441,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,978,690,0.7055214723926381,0.11379938772089382,0.261758691206544,0.2515512329744281,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,231441,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,4,6.89915610011667,2.714705100050196,4.1844504999462515,2,47.83887608018349,1.0,0.0,5,5,0,46,32,ok,55932,0.17074960004538298,2.54208240006119,0.0008771999273449183,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1017,697,0.6853490658800393,0.10996359729030894,-0.012782694198623401,-0.014358168594501756,0.6621396549598275,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,4769,4769,51163,4769,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,4,0.3633198000025004,0.20595949981361628,0.15735910017974675,815,76.69221429253963,0.25,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2176,1163,0.5344669117647058,0.08644485864204333,0.0055147058823529415,0.002280662210619177,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,4,4.553324199980125,4.436017999891192,0.11730540008284152,400,82.81018209228712,0.7,0.0,,,,,,ok,45225,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1673,1351,0.8075313807531381,0.12901952391084184,-0.24327555289898387,-0.2507288332023484,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,45225,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,4,11.871036299970001,0.0,11.87101380014792,0,48.0324095437182,1.0,0.0,,,,,,ok,223350,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,945,655,0.6931216931216931,0.11131731301125687,-0.01164021164021164,-0.014132030872833653,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,223350,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,5,5.687750400044024,2.063336299965158,3.624413600191474,2,51.07870004703756,1.0,0.0,5,5,0,46,32,ok,56024,0.09704430005513132,1.964790300000459,0.0006172000430524349,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1009,676,0.6699702675916749,0.10632772727382112,-0.007433102081268583,-0.00915996693538437,0.6910936602766642,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5345,5345,50679,5345,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,5,0.34759269980713725,0.2126545999199152,0.1349369001109153,815,59.899707885957426,0.3,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2046,1067,0.521505376344086,0.0842356594886822,-0.03421309872922776,-0.03143547760011375,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,5,4.0297397000249475,3.867930200183764,0.1618085999507457,400,111.11170459811595,0.25,0.0,,,,,,ok,43826,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2210,1222,0.5529411764705883,0.09070029425144067,-0.7393665158371041,-0.7118708726634282,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,43826,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,5,12.549618099816144,0.0,12.54959599999711,0,47.299057570183386,1.0,0.0,,,,,,ok,218737,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,926,642,0.693304535637149,0.11099277157198086,0.014038876889848811,0.014029481112589873,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,218737,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,6,6.654256799956784,2.1890647998079658,4.465191500028595,3,48.40581440092341,1.0,0.0,5,5,0,45,32,ok,58886,0.0951284000184387,2.0923933999147266,0.0008318999316543341,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,990,692,0.6989898989898989,0.11367343125029843,0.22121212121212122,0.21124472103542768,0.6490702947458485,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,4819,4819,54067,4819,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,6,0.36878979997709394,0.22572570014744997,0.14306309982202947,815,60.50104399259575,0.3,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1844,1023,0.5547722342733189,0.08916783765550593,0.3774403470715835,0.36596063276356716,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,6,4.423616199987009,4.238006999948993,0.18560820003040135,400,127.40861829617761,0.15,0.0,,,,,,ok,43653,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2230,2123,0.9520179372197309,0.152866867470313,-0.4412556053811659,-0.433903448743374,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,43653,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,6,11.093247700016946,0.0,11.09322619996965,0,45.08324127085029,1.0,0.0,,,,,,ok,214548,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,911,655,0.7189901207464325,0.11492257236547031,0.2513721185510428,0.24429632691940506,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,214548,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,7,5.769901700085029,1.9956614000257105,3.7742399000562727,2,37.584926509367655,1.0,0.0,5,5,0,46,32,ok,58172,0.0916548001114279,1.9026707001030445,0.0006797001697123051,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,962,667,0.6933471933471933,0.11020014272867762,0.03898128898128898,0.03829651140616397,0.6524725336115946,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5215,5215,52957,5215,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,7,0.43465709988959134,0.21435479982756078,0.22030130005441606,815,47.660964239810674,0.35,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2008,1025,0.5104581673306773,0.0832705178505351,0.052788844621513946,0.049249045256645925,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,7,4.335632700007409,4.184486000100151,0.1511459001339972,400,107.33762930629871,0.2,0.0,,,,,,ok,44938,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2197,2140,0.9740555302685481,0.1568718559387448,-0.1511151570323168,-0.15447804019762673,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,44938,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,7,13.046920699998736,0.0,13.046899099834263,0,37.81509985613427,1.0,0.0,,,,,,ok,221230,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,934,679,0.7269807280513919,0.11574398434746927,0.046038543897216275,0.042883579848972245,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,221230,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,8,6.65785999991931,2.4134978998918086,4.244361599907279,2,40.330452292370616,1.0,0.0,5,5,0,44,32,ok,59749,0.10892300005070865,2.303012799937278,0.0006756999064236879,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1003,680,0.6779661016949152,0.10930653077466305,-0.19242273180458624,-0.192156428087779,0.7158625246234358,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5521,5521,54228,5521,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,8,0.35196349979378283,0.21241749986074865,0.13954510004259646,815,59.23689641255133,0.25,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2081,1034,0.4968765016818837,0.0788108001819751,-0.20134550696780393,-0.19869366530130583,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,8,4.461710500065237,4.310187300201505,0.1515224000904709,400,130.01961879893514,0.2,0.0,,,,,,ok,44047,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2132,1117,0.523921200750469,0.08243574329365685,-0.8803939962476548,-0.8494556353660536,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,44047,,,,,recorded planning or training calls,original measured main experiment
